NUMPATH,RATE
4824,0.0602445
4825,0.0606784
4826,0.0360691
4827,0.0506543
4828,0.0278963
4829,0.0693093
4830,0.0194634
4831,0.0381444
4832,0.0470163
4833,0.0374955
4834,0.0393601
4835,0.0448043
4836,0.0794574
4837,0.0355464
4838,0.038343
4839,0.0111076
4840,0.0355992
4841,0.0228128
4842,0.0373372
4843,0.0676138
4844,0.0137054
4845,0.0211236
4846,0.066388
4847,0.0297989
4848,0.060721
4849,0.0351452
4850,0.0638474
4851,0.0236989
4852,0.0530304
4853,0.0239578
4854,0.0572549
4855,0.0283358
4856,0.0568403
4857,0.048641
4858,0.0269216
4859,0.036178
4860,0.0514655
4861,0.0547888
4862,0.034284
4863,0.0415144
4864,0.0418295
4865,0.0639445
4866,0.0486427
4867,0.0673614
4868,0.0605791
4869,0.0265507
4870,0.0401663
4871,0.0471601
4872,0.0536039
4873,0.0332349
4874,0.0391043
4875,0.0419059
4876,0.0285479
4877,0.0619147
4878,0.0585793
4879,0.0210135
4880,0.0681401
4881,0.0615859
4882,0.0498543
4883,0.0292365
4884,0.0194081
4885,0.0487083
4886,0.0299762
4887,0.0162701
4888,0.0386792
4889,0.00297572
4890,0.0397013
4891,0.0591834
4892,0.0432417
4893,0.0603947
4894,0.00398873
4895,0.0383181
4896,0.0436794
4897,0.0181416
4898,0.0390401
4899,0.0295179
4900,0.040114
4901,0.0196798
4902,0.0195231
4903,0.0389456
4904,0.0366375
4905,0.0542398
4906,0.0334399
4907,0.0510127
4908,0.0244382
4909,0.0546694
4910,0.037572
4911,0.0500496
4912,0.0502581
4913,0.0407345
4914,0.0428946
4915,0.0703347
4916,0.0436662
4917,0.0518619
4918,0.0580954
4919,0.0571914
4920,0.0251099
4921,0.0446026
4922,0.0509736
4923,0.0529618
4924,0.0608771
4925,0.0634899
4926,0.0468141
4927,0.0239898
4928,0.0518886
4929,0.037734
4930,0.0435712
4931,0.046936
4932,0.0343758
4933,0.0358236
4934,0.0374611
4935,0.0362802
4936,0.0287877
4937,0.0404406
4938,0.0358374
4939,0.0226923
4940,0.0311682
4941,0.0609838
4942,0.0583035
4943,0.0396531
4944,0.064061
4945,0.0303595
4946,0.0360447
4947,0.0618188
4948,0.0551256
4949,0.0396014
4950,0.0542202
4951,0.0534117
4952,0.0550495
4953,0.0470057
4954,0.0599337
4955,0.0580995
4956,0.0385496
4957,0.0504222
4958,0.0241495
4959,0.0474839
4960,0.0501668
4961,0.0386463
4962,0.0571441
4963,0.072574
4964,0.0841547
4965,0.0406044
4966,0.053997
4967,0.0359435
4968,0.0490025
4969,0.0528947
4970,0.043436
4971,0.049569
4972,0.03796
4973,0.0597708
4974,0.0434272
4975,0.0279536
4976,0.0255898
4977,0.0672095
4978,0.0416739
4979,0.0642357
4980,0.0450704
4981,0.0573118
4982,0.0281676
4983,0.045542
4984,0.0346918
4985,0.0444943
4986,0.0692163
4987,0.0372335
4988,0.0314805
4989,0.0208597
4990,0.0549636
4991,0.0419523
4992,0.0122214
4993,0.0217676
4994,0.0455905
4995,0.0702614
4996,0.0338814
4997,0.0404792
4998,0.0511744
4999,0.0436903
5000,0.0370859
5001,0.0335819
5002,0.0250529
5003,0.058929
5004,0.0499668
5005,0.0368532
5006,0.0186501
5007,0.0560025
5008,0.0403615
5009,0.0447109
5010,0.0632737
5011,0.0151118
5012,0.0392401
5013,0.047153
5014,0.0289071
5015,0.0448615
5016,0.0600949
5017,0.0579273
5018,0.0213417
5019,0.0431526
5020,0.0516263
5021,0.0417285
5022,0.0418552
5023,0.0494055
5024,0.0552656
5025,0.0598587
5026,0.0517533
5027,0.0352867
5028,0.0478218
5029,0.0333731
5030,0.0185006
5031,0.0318857
5032,0.0697104
5033,0.0504811
5034,0.0458184
5035,0.0501224
5036,0.0400902
5037,0.0353757
5038,0.0305033
5039,0.02873
5040,0.038901
5041,0.0433834
5042,0.0511526
5043,0.0597254
5044,0.0358273
5045,0.0475137
5046,0.0371279
5047,0.0356904
5048,0.0207702
5049,0.0358063
5050,0.0391681
5051,0.0468305
5052,0.0523991
5053,0.0257441
5054,0.0701539
5055,0.0586186
5056,0.011548
5057,0.0752764
5058,0.0332106
5059,0.0492717
5060,0.0331929
5061,0.0466716
5062,0.0414032
5063,0.03688
5064,0.0565374
5065,0.0501249
5066,0.0609868
5067,0.0502264
5068,0.0533202
5069,0.0657748
5070,0.00949339
5071,0.0395511
5072,0.0494269
5073,0.0391441
5074,0.037394
5075,0.0294259
5076,0.0382877
5077,0.0309019
5078,0.0401174
5079,0.0520788
5080,0.0607462
5081,0.042123
5082,0.0516666
5083,0.0382119
5084,0.0264198
5085,0.0292858
5086,0.0618316
5087,0.0301119
5088,0.066865
5089,0.0529963
5090,0.0456943
5091,0.0597269
5092,0.0373062
5093,0.0325817
5094,0.054052
5095,0.0433999
5096,0.0345728
5097,0.0127961
5098,0.0671675
5099,0.0636016
5100,0.022925
5101,0.0403026
5102,0.0436846
5103,0.0493449
5104,0.0281165
5105,0.0940197
5106,0.0487496
5107,0.0472778
5108,0.0475009
5109,0.0388755
5110,0.0495557
5111,0.0538228
5112,0.0115633
5113,0.0318066
5114,0.0493366
5115,0.0484966
5116,0.0583535
5117,0.0432838
5118,0.04878
5119,0.0483452
5120,0.0472951
5121,0.0611151
5122,0.0411155
5123,0.0342276
5124,0.0325548
5125,0.0588821
5126,0.0546492
5127,0.0436711
5128,0.047015
5129,0.0367117
5130,0.0508843
5131,0.0322949
5132,0.0555926
5133,0.0189131
5134,0.03422
5135,0.067669
5136,0.0477816
5137,0.063244
5138,0.0520991
5139,0.07513
5140,0.0579702
5141,0.0314049
5142,0.0276878
5143,0.0402111
5144,0.0516892
5145,-0.00278658
5146,0.0371457
5147,0.0295928
5148,0.0263501
5149,0.0180848
5150,0.0424567
5151,0.0506717
5152,0.031132
5153,0.0369882
5154,0.0728177
5155,0.0422045
5156,0.0660964
5157,0.0698262
5158,0.0610463
5159,0.047081
5160,0.0196646
5161,0.0582838
5162,0.0461865
5163,0.0400744
5164,0.0269076
5165,0.0196422
5166,0.0232679
5167,0.0241742
5168,0.0461985
5169,0.070575
5170,0.0645932
5171,0.0645274
5172,0.041337
5173,0.0303423
5174,0.0523599
5175,0.0610578
5176,0.0151358
5177,0.0445049
5178,0.0164622
5179,0.0400298
5180,0.0110642
5181,0.0328439
5182,0.0403431
5183,0.0776739
5184,0.0818261
5185,0.0385734
5186,0.0512013
5187,0.0270107
5188,0.0614441
5189,0.038839
5190,0.0683539
5191,0.055858
5192,0.0379526
5193,0.0542552
5194,0.0504437
5195,0.0480233
5196,0.0448029
5197,0.0457225
5198,0.0223282
5199,0.0628923
5200,0.0419917
5201,0.047389
5202,0.0414593
5203,0.0375577
5204,0.0577007
5205,0.049355
5206,0.0395822
5207,0.0372259
5208,0.0587413
5209,0.0402079
5210,0.0401448
5211,0.0357038
5212,0.0440293
5213,0.0350542
5214,0.0550057
5215,0.0662856
5216,0.0410289
5217,0.0479904
5218,0.0513966
5219,0.0328777
5220,0.0199494
5221,0.0491008
5222,0.0384746
5223,0.0410278
5224,0.0406799
5225,0.0500775
5226,0.0464456
5227,0.053406
5228,0.0458842
5229,0.057424
5230,0.0318155
5231,0.0451252
5232,0.0362202
5233,0.0781931
5234,0.0505092
5235,0.0384218
5236,0.0349608
5237,0.0169211
5238,0.0364983
5239,0.0371963
5240,0.0409615
5241,0.055909
5242,0.0238908
5243,0.0456722
5244,0.04713
5245,0.053757
5246,0.0280195
5247,0.0654315
5248,0.0401242
5249,0.0480553
5250,0.0290072
5251,0.0369201
5252,0.0405128
5253,0.0658649
5254,0.0604059
5255,0.0387159
5256,0.0351807
5257,0.0700557
5258,0.0633378
5259,0.0448684
5260,0.0546302
5261,0.0363786
5262,0.0366967
5263,0.0586042
5264,0.049873
5265,0.0463591
5266,0.0584808
5267,0.0567788
5268,0.0515678
5269,0.0296533
5270,0.0227956
5271,0.037681
5272,0.0463804
5273,0.0315491
5274,0.0558601
5275,0.040391
5276,0.0585487
5277,0.0508709
5278,0.0323
5279,0.0335713
5280,0.023295
5281,0.0514308
5282,0.0545805
5283,0.0451971
5284,0.0474833
5285,0.0454403
5286,0.0681691
5287,0.0647234
5288,0.0398583
5289,0.0542226
5290,0.0437698
5291,0.0402742
5292,0.0541419
5293,0.0540808
5294,0.0619045
5295,0.0489247
5296,0.0359929
5297,0.0329332
5298,0.0238491
5299,0.0401397
5300,0.0198308
5301,0.0432374
5302,0.0381074
5303,0.0290585
5304,0.0507961
5305,0.0554724
5306,0.0284681
5307,0.037826
5308,0.0500248
5309,0.0362701
5310,0.0423875
5311,0.0632369
5312,0.0608382
5313,0.0424289
5314,0.0365465
5315,0.0446845
5316,0.0439936
5317,0.0445616
5318,0.0671309
5319,0.0654861
5320,0.0300136
5321,0.020768
5322,0.0253702
5323,0.0377957
5324,0.0505018
5325,0.0429681
5326,0.0368415
5327,0.0379745
5328,0.0443862
5329,0.0239923
5330,0.0271027
5331,0.0384976
5332,0.0404736
5333,0.0534655
5334,0.0374252
5335,0.051918
5336,0.0341965
5337,0.0450464
5338,0.0555123
5339,0.0629038
5340,0.0434687
5341,0.0301632
5342,0.052773
5343,0.0485871
5344,0.0648246
5345,0.0456206
5346,0.0651204
5347,0.0591343
5348,0.0407886
5349,0.0356165
5350,0.0783637
5351,0.0528405
5352,0.0572005
5353,0.0508705
5354,0.0398115
5355,0.0352491
5356,0.0380758
5357,0.0661622
5358,0.0699148
5359,0.0159981
5360,0.0602201
5361,0.0652703
5362,0.0187536
5363,0.0539045
5364,0.0537648
5365,0.0376313
5366,0.0529351
5367,0.0644253
5368,0.0496248
5369,0.0417073
5370,0.050912
5371,0.0188521
5372,0.0581259
5373,0.0385449
5374,0.0348253
5375,0.0612712
5376,0.0474723
5377,0.0676212
5378,0.0535066
5379,0.0268498
5380,0.0464874
5381,0.0411508
5382,0.0680478
5383,0.0470768
5384,0.0286886
5385,0.0442954
5386,0.0536075
5387,0.0259254
5388,0.0257142
5389,0.0144364
5390,0.04394
5391,0.0128868
5392,0.0517553
5393,0.0535827
5394,0.056275
5395,0.0167173
5396,0.0443445
5397,0.0660057
5398,0.0244245
5399,0.0339684
5400,0.0296569
5401,-0.0173418
5402,0.0337189
5403,0.0410817
5404,0.0377307
5405,0.0204701
5406,0.0682137
5407,0.0322208
5408,0.0453423
5409,0.0694591
5410,0.0535452
5411,0.0480768
5412,0.0642542
5413,0.0397002
5414,0.0465764
5415,0.0487985
5416,0.0294322
5417,0.0451109
5418,0.0485873
5419,0.0474221
5420,0.0238907
5421,0.0555302
5422,0.0364958
5423,0.00689509
5424,0.0195344
5425,0.0307719
5426,0.0856829
5427,0.0334676
5428,0.051807
5429,0.0575566
5430,0.0667519
5431,0.0150496
5432,0.0343952
5433,0.0261299
5434,0.0462726
5435,0.057812
5436,0.0594371
5437,0.043174
5438,0.0689693
5439,0.0484494
5440,0.0303864
5441,0.0470763
5442,0.0402203
5443,0.0686359
5444,0.05086
5445,0.0319142
5446,0.0490123
5447,0.0223567
5448,0.0435031
5449,0.0412608
5450,0.0507752
5451,0.0447476
5452,0.050392
5453,0.0498116
5454,0.0531909
5455,0.0492181
5456,0.0451841
5457,0.0558543
5458,0.0452511
5459,0.0599854
5460,0.0392146
5461,0.0475906
5462,0.0366054
5463,0.0302479
5464,0.0411507
5465,0.0538652
5466,0.0517326
5467,0.0675348
5468,0.0515248
5469,0.0654024
5470,0.0226686
5471,0.0548372
5472,0.0407293
5473,0.0551037
5474,0.0330429
5475,0.0415646
5476,0.0284983
5477,0.0206666
5478,0.0486201
5479,0.0273595
5480,0.0588605
5481,0.0465153
5482,0.0364242
5483,0.0283835
5484,0.0647841
5485,0.0210238
5486,0.0428071
5487,0.0454308
5488,0.0544089
5489,0.0409433
5490,0.045058
5491,0.0460479
5492,0.0334194
5493,0.0564656
5494,0.0166274
5495,0.0327395
5496,0.0323428
5497,0.0617672
5498,0.0278107
5499,0.0632932
5500,0.0648576
5501,0.0417796
5502,0.0365778
5503,0.039056
5504,0.0461246
5505,0.0580067
5506,0.0464448
5507,0.0431223
5508,0.0324501
5509,0.0411752
5510,0.0544197
5511,0.0522934
5512,0.0372278
5513,0.0226559
5514,0.0363699
5515,0.0444202
5516,0.0185914
5517,0.052935
5518,0.0337152
5519,0.0591677
5520,0.0238692
5521,0.0327322
5522,0.072996
5523,0.029556
5524,0.0273155
5525,0.0477712
5526,0.0570467
5527,0.0440123
5528,0.0428835
5529,0.0556854
5530,0.065363
5531,0.0733487
5532,0.043098
5533,0.0421887
5534,0.0491789
5535,0.0450442
5536,0.0438802
5537,0.0352707
5538,0.0390968
5539,0.0485875
5540,0.0561021
5541,0.048705
5542,0.0304321
5543,0.0361538
5544,0.0332468
5545,0.0591423
5546,0.040691
5547,0.0642846
5548,0.0271681
5549,0.0434418
5550,0.0455468
5551,0.0230511
5552,0.0468218
5553,0.0627595
5554,0.0478181
5555,0.0336961
5556,0.0496803
5557,0.0574751
5558,0.0480478
5559,0.04599
5560,0.0631886
5561,0.0398391
5562,0.0445483
5563,0.0446493
5564,0.0485663
5565,0.0213002
5566,0.0591645
5567,0.0345868
5568,0.0408882
5569,0.0490972
5570,0.0663691
5571,0.0456299
5572,0.0583553
5573,0.0339552
5574,0.0458509
5575,0.0569998
5576,0.0305087
5577,0.0569856
5578,0.0242131
5579,0.0421223
5580,0.0489734
5581,0.0515998
5582,0.0383538
5583,0.0564305
5584,0.0526746
5585,0.0378325
5586,0.0457984
5587,0.0578691
5588,0.0163478
5589,0.0375927
5590,0.0550464
5591,0.0462596
5592,0.0406248
5593,0.0432491
5594,0.0444803
5595,0.0292082
5596,0.0162219
5597,0.0320139
5598,0.0346807
5599,0.0596919
5600,0.0432311
5601,0.0624584
5602,0.0415136
5603,0.0334203
5604,0.0546103
5605,0.0406003
5606,0.0537937
5607,0.00159306
5608,0.0308163
5609,0.0211983
5610,0.0235134
5611,0.0674883
5612,0.04583
5613,0.0512943
5614,0.0229657
5615,0.02731
5616,0.047946
5617,0.0238447
5618,0.0442435
5619,0.0149404
5620,0.0273796
5621,0.0300113
5622,0.0270568
5623,0.0391637
5624,0.0554067
5625,0.0375945
5626,0.0438274
5627,0.0543056
5628,0.048724
5629,0.03
5630,0.0630921
5631,0.0508518
5632,0.0540037
5633,0.0340413
5634,0.0317642
5635,0.0351127
5636,0.0320466
5637,0.052804
5638,0.0319631
5639,0.0459461
5640,0.046226
5641,0.041309
5642,0.0471125
5643,0.0488216
5644,0.0722344
5645,0.0358252
5646,0.0298573
5647,0.0602355
5648,0.0527572
5649,0.0353013
5650,0.0510377
5651,0.0474269
5652,0.0409547
5653,0.0278598
5654,0.0170842
5655,0.0436844
5656,0.0356829
5657,0.0176179
5658,0.0533455
5659,0.0456075
5660,0.0343509
5661,0.0383154
5662,0.071271
5663,0.0684442
5664,0.041179
5665,0.0245341
5666,0.0683979
5667,0.0396057
5668,0.0408758
5669,0.0430411
5670,0.0525886
5671,0.0306131
5672,0.0565296
5673,0.0614132
5674,0.0582666
5675,0.0499388
5676,0.0353701
5677,0.0309935
5678,0.0382937
5679,0.0693876
5680,0.0636763
5681,0.0478899
5682,0.0425839
5683,0.0571069
5684,0.053634
5685,0.0493096
5686,0.054465
5687,0.0552573
5688,0.0430099
5689,0.0585007
5690,0.0425792
5691,0.038669
5692,0.0389737
5693,0.047419
5694,0.0346516
5695,0.0360474
5696,0.0196088
5697,0.0728158
5698,0.027423
5699,0.0510943
5700,0.0622669
5701,0.035028
5702,0.00462293
5703,0.0662942
5704,0.0478079
5705,0.052888
5706,0.0162533
5707,0.0348833
5708,0.0419966
5709,0.0577799
5710,0.0328657
5711,0.0204524
5712,0.0362143
5713,0.0464885
5714,0.0268276
5715,0.044946
5716,0.010297
5717,0.0383696
5718,0.0570087
5719,0.0592776
5720,0.0258888
5721,0.037509
5722,0.0330101
5723,0.06731
5724,0.0261445
5725,0.0141724
5726,0.0635062
5727,0.0618971
5728,0.0404687
5729,0.0679853
5730,0.0409256
5731,0.0712796
5732,0.0424468
5733,0.0187894
5734,0.0243965
5735,0.0345559
5736,0.0349173
5737,0.0593344
5738,0.0335083
5739,0.038895
5740,0.00535542
5741,0.0220537
5742,0.0719701
5743,0.0231756
5744,0.0344493
5745,0.0439867
5746,0.0415429
5747,0.0302641
5748,0.0364594
5749,0.0248715
5750,0.0187751
5751,0.0409491
5752,0.048856
5753,0.0251619
5754,0.0744776
5755,0.0487324
5756,0.0566586
5757,0.036319
5758,0.0494794
5759,0.0452962
5760,0.0244976
5761,0.0386886
5762,0.0419749
5763,0.0626522
5764,0.029615
5765,0.0637464
5766,0.0374607
5767,0.0486684
5768,0.0626734
5769,0.0560089
5770,0.0398916
5771,0.0595996
5772,0.0645027
5773,0.0431648
5774,0.0712991
5775,0.0536126
5776,0.0358366
5777,0.0315635
5778,0.0579595
5779,0.0328014
5780,0.0663865
5781,0.0401395
5782,0.0361964
5783,0.045941
5784,0.0246448
5785,0.0773733
5786,0.024619
5787,0.0467428
5788,0.0354091
5789,0.0353504
5790,0.0263242
5791,0.0433424
5792,0.0466495
5793,0.0657448
5794,0.0476829
5795,0.0533018
5796,0.0377501
5797,0.0702455
5798,0.0438236
5799,0.0467648
5800,0.0341716
5801,0.0489756
5802,0.0636745
5803,0.0380902
5804,0.023479
5805,0.0145402
5806,0.0449279
5807,0.0610726
5808,0.0376463
5809,0.0214751
5810,0.0441259
5811,0.0262622
5812,0.0518057
5813,0.0415379
5814,0.0524408
5815,0.0399402
5816,0.0377885
5817,0.0592248
5818,0.0523363
5819,0.0526989
5820,0.0548984
5821,0.0377411
5822,0.0402307
5823,0.0586735
5824,0.0706042
5825,0.074129
5826,0.0514913
5827,0.0474342
5828,0.0600049
5829,0.0301621
5830,0.062322
5831,0.0480973
5832,0.0554826
5833,0.0441056
5834,0.0347399
5835,0.0403307
5836,0.0474235
5837,0.0486097
5838,0.056939
5839,0.0539697
5840,0.0433036
5841,0.0449993
5842,0.0300193
5843,0.0498409
5844,0.0463102
5845,0.0485939
5846,0.0488936
5847,0.0540681
5848,0.0469977
5849,0.0416175
5850,0.0298224
5851,0.0468528
5852,0.0387047
5853,0.0483517
5854,0.0400949
5855,0.0531342
5856,0.0414797
5857,0.0380498
5858,0.0265412
5859,0.0541078
5860,0.04555
5861,0.0384961
5862,0.0668892
5863,0.0603639
5864,0.0370574
5865,0.0600073
5866,0.0578108
5867,0.0483411
5868,0.0252909
5869,0.0500762
5870,0.0439425
5871,0.0582566
5872,0.0702873
5873,0.053168
5874,0.0555005
5875,0.0352068
5876,0.0573462
5877,0.0427754
5878,0.0374781
5879,0.057676
5880,0.0185627
5881,0.0358498
5882,0.0399792
5883,0.0498142
5884,0.0211159
5885,0.0550574
5886,0.042761
5887,0.0689012
5888,0.03783
5889,0.00953054
5890,0.0535417
5891,0.0280753
5892,0.0253301
5893,0.0511275
5894,0.062093
5895,0.042407
5896,0.0525348
5897,0.0491974
5898,0.0491889
5899,0.0261745
5900,0.0518047
5901,0.0391516
5902,0.0469167
5903,0.0155885
5904,0.0350661
5905,0.051435
5906,0.0425796
5907,0.0528931
5908,0.046664
5909,0.0541339
5910,0.03547
5911,0.0315733
5912,0.0312209
5913,0.0128207
5914,0.0563675
5915,0.060608
5916,0.0396574
5917,0.0398991
5918,0.0479548
5919,0.0499962
5920,0.011219
5921,0.0727329
5922,0.0627902
5923,0.0709507
5924,0.0138496
5925,0.0371024
5926,0.0650361
5927,0.0402454
5928,0.0410407
5929,0.0670416
5930,0.0411026
5931,0.022893
5932,0.0381166
5933,0.0545747
5934,0.0528468
5935,0.0369632
5936,0.0466833
5937,0.0586766
5938,0.0145184
5939,0.0415275
5940,0.0399916
5941,0.0518815
5942,0.0464895
5943,0.0221129
5944,0.0373048
5945,0.0234796
5946,0.0485071
5947,0.0548892
5948,0.0475077
5949,0.0647854
5950,0.044672
5951,0.0195488
5952,0.0584872
5953,0.0539391
5954,0.0312497
5955,0.0407807
5956,0.0401962
5957,0.056062
5958,0.0220488
5959,0.0483211
5960,0.0581842
5961,0.0563463
5962,0.041853
5963,0.0523695
5964,0.0379222
5965,0.0583765
5966,0.0214534
5967,0.0416394
5968,0.0152071
5969,0.0604165
5970,0.0525239
5971,0.040868
5972,0.0487243
5973,0.0468083
5974,0.038627
5975,0.0397614
5976,0.0598556
5977,0.057513
5978,0.0361182
5979,0.0197789
5980,0.0664068
5981,0.0390803
5982,0.0336565
5983,0.0710966
5984,0.0370252
5985,0.0288403
5986,0.0527472
5987,0.0345931
5988,0.0564406
5989,0.0213612
5990,0.0482573
5991,0.0752137
5992,0.0237929
5993,0.0496555
5994,0.0510429
5995,0.0459364
5996,0.0224039
5997,0.0349212
5998,0.0310608
5999,0.0477614
6000,0.0394614
6001,0.04685
6002,0.0409765
6003,0.0488378
6004,0.0451802
6005,0.0536886
6006,0.0627085
6007,0.057737
6008,0.0270813
6009,0.0716886
6010,0.0347289
6011,0.0492093
6012,0.0683531
6013,0.0406206
6014,0.0498323
6015,0.0225974
6016,0.0258721
6017,0.0311151
6018,0.0273072
6019,0.0624869
6020,0.0473707
6021,0.0481091
6022,0.02296
6023,0.0480335
6024,0.0296135
6025,0.0370117
6026,0.0554606
6027,0.0500605
6028,0.0351258
6029,0.0490453
6030,0.0404975
6031,0.0252605
6032,0.0474015
6033,0.0378294
6034,0.0690461
6035,0.0248042
6036,0.0516626
6037,0.0592964
6038,0.0409753
6039,0.0353666
6040,0.0809446
6041,0.0503551
6042,0.0623246
6043,0.0437348
6044,0.0453975
6045,0.0278553
6046,0.0313582
6047,0.0382776
6048,0.0522292
6049,0.0677238
6050,0.0520993
6051,0.0263889
6052,0.0703889
6053,0.0536942
6054,0.0459363
6055,0.0525044
6056,0.0241994
6057,0.0410555
6058,0.0637432
6059,0.0283104
6060,0.0774941
6061,0.0419417
6062,0.0634858
6063,0.0265633
6064,0.0317456
6065,0.0569794
6066,0.0136659
6067,0.0320795
6068,0.0443299
6069,0.0705796
6070,0.0441105
6071,0.0167212
6072,0.0647185
6073,0.0574374
6074,0.0668338
6075,0.0305313
6076,0.0639036
6077,0.0575124
6078,0.0464532
6079,0.0255731
6080,0.0409106
6081,0.0697169
6082,0.0440505
6083,0.0598029
6084,0.03911
6085,0.0909676
6086,0.0309796
6087,0.0324528
6088,0.0503674
6089,0.0332001
6090,0.0528313
6091,0.0457478
6092,0.0599839
6093,0.0406433
6094,0.050761
6095,0.038778
6096,0.0493618
6097,0.0512207
6098,0.0192972
6099,0.0363157
6100,0.0302946
6101,0.070972
6102,0.0424306
6103,0.0166189
6104,0.0570345
6105,0.036166
6106,0.0390808
6107,0.0464078
6108,0.0294166
6109,0.0426069
6110,0.0567198
6111,0.0209753
6112,0.021164
6113,0.0591215
6114,0.0769606
6115,0.0425229
6116,0.0387683
6117,0.0452594
6118,0.0484775
6119,0.027957
6120,0.0140817
6121,0.0337631
6122,0.0234102
6123,0.0471525
6124,0.0401755
6125,0.0251325
6126,0.040132
6127,0.0260211
6128,0.0352983
6129,0.0281571
6130,0.0397129
6131,0.0291662
6132,0.0496125
6133,0.0434459
6134,0.0369734
6135,0.0176053
6136,0.0472705
6137,0.0319942
6138,0.0490304
6139,0.0613413
6140,0.0392731
6141,0.0265768
6142,0.0187399
6143,0.0390527
6144,0.028153
6145,0.0315737
6146,0.0529168
6147,0.0588431
6148,0.042532
6149,0.0644122
6150,0.0468602
6151,0.0610244
6152,0.0585832
6153,0.029395
6154,0.0346219
6155,0.0487051
6156,0.0451034
6157,0.0272925
6158,0.025412
6159,0.0444191
6160,0.0430272
6161,0.0538171
6162,0.0398926
6163,0.0373127
6164,0.0662378
6165,0.0403369
6166,0.0588833
6167,0.0756489
6168,0.057374
6169,0.0454993
6170,0.0728696
6171,0.0458808
6172,0.0588532
6173,0.0473088
6174,0.0383508
6175,0.0499709
6176,0.0350532
6177,0.066949
6178,0.0215898
6179,0.074604
6180,0.040586
6181,0.072823
6182,0.0366175
6183,0.0655046
6184,0.062907
6185,0.0667012
6186,0.0474783
6187,0.0277296
6188,0.0437146
6189,0.0493975
6190,0.0791632
6191,0.0335346
6192,0.0377746
6193,0.0226039
6194,0.0496995
6195,0.0573445
6196,0.0279507
6197,0.035938
6198,0.0136852
6199,0.0422035
6200,0.0478806
6201,0.0491773
6202,0.0319055
6203,0.0294345
6204,0.0591297
6205,0.0472034
6206,0.055497
6207,0.0487345
6208,0.0297579
6209,0.0397143
6210,0.0417287
6211,0.0499749
6212,0.0395884
6213,0.0441822
6214,0.0339485
6215,0.0524214
6216,0.0558689
6217,0.0422228
6218,0.0299335
6219,0.0691331
6220,0.0466805
6221,0.0566534
6222,0.0494355
6223,0.0353874
6224,0.0482422
6225,0.0391806
6226,0.0502624
6227,0.029943
6228,0.0581949
6229,0.056696
6230,0.0401784
6231,0.0173986
6232,0.0476147
6233,0.0484639
6234,0.0620188
6235,0.0359339
6236,0.043022
6237,0.0483941
6238,0.0520551
6239,0.0552232
6240,0.0491295
6241,0.0588123
6242,0.061243
6243,0.0489839
6244,0.00519628
6245,0.0398952
6246,0.0741821
6247,0.0564634
6248,0.0388019
6249,0.0671735
6250,0.0304928
6251,0.0497826
6252,0.0749064
6253,0.0416427
6254,0.0391231
6255,0.0410327
6256,0.0636919
6257,0.067735
6258,0.0447798
6259,0.0355279
6260,0.037787
6261,0.0485447
6262,0.0557805
6263,0.0453156
6264,0.0913281
6265,0.0333936
6266,0.0306187
6267,0.0388847
6268,0.0480017
6269,0.0652612
6270,0.0438503
6271,0.0328053
6272,0.0476305
6273,0.0478783
6274,0.051839
6275,0.0258577
6276,0.0412051
6277,0.0419232
6278,0.0467967
6279,0.0289595
6280,0.0242597
6281,0.0179466
6282,0.0293764
6283,0.0544423
6284,0.0425726
6285,0.0370152
6286,0.0563049
6287,0.0308523
6288,0.0557177
6289,0.0325978
6290,0.0345023
6291,0.0235057
6292,0.0524592
6293,0.043673
6294,0.0437754
6295,0.0533356
6296,0.0536105
6297,0.0474149
6298,0.0588891
6299,0.0385032
6300,0.0149239
6301,0.0500852
6302,0.0262218
6303,0.0370791
6304,0.0591297
6305,0.0538412
6306,0.0371599
6307,0.0631554
6308,0.0554916
6309,0.0260904
6310,0.0669007
6311,0.062586
6312,0.0288422
6313,0.0279076
6314,0.0778189
6315,0.0244182
6316,0.0581058
6317,0.0385229
6318,0.0440849
6319,0.0295401
6320,0.0432963
6321,0.0349374
6322,0.0565765
6323,0.03924
6324,0.0151102
6325,0.0604369
6326,0.0432872
6327,0.0412125
6328,0.0531947
6329,0.0295526
6330,0.0502386
6331,0.0475863
6332,0.0444678
6333,0.0314209
6334,0.050168
6335,0.0541549
6336,0.0468471
6337,0.0400573
6338,0.0385288
6339,0.0501631
6340,0.0577018
6341,0.058849
6342,0.0320241
6343,0.0712567
6344,0.0441869
6345,0.034178
6346,0.0406608
6347,0.031708
6348,0.0481408
6349,0.0516678
6350,0.0439861
6351,0.0292432
6352,0.0320205
6353,0.0293004
6354,0.0502442
6355,0.0493097
6356,0.0547478
6357,0.0420247
6358,0.0283869
6359,0.0434986
6360,0.0542483
6361,0.0592687
6362,0.0658644
6363,0.0643739
6364,0.0574692
6365,0.052701
6366,0.0780506
6367,0.0436911
6368,0.0606652
6369,0.0490745
6370,0.0213683
6371,0.0428979
6372,0.0471043
6373,0.076345
6374,0.0537593
6375,0.0322604
6376,0.0509221
6377,0.0446509
6378,0.0336736
6379,0.0645633
6380,0.0707702
6381,0.042763
6382,0.0373087
6383,0.0128292
6384,0.0673252
6385,0.0457038
6386,0.0474885
6387,0.0375636
6388,0.0417854
6389,0.0406071
6390,0.0407735
6391,0.0359023
6392,0.0273769
6393,0.0584844
6394,0.0357963
6395,0.0251921
